,rule,precision,recall
142,"[Rule(attribute='Weight', value=2.0), Rule(attribute='Height', value=1.0), Rule(attribute='NCP', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=0.0)]",1.0,0.007246376811594203
143,"[Rule(attribute='SCC', value=1.0), Rule(attribute='TUE', value=2.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=1.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=0.0)]",1.0,0.005847953216374269
144,"[Rule(attribute='CALC', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Height', value=1.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=1.0)]",1.0,0.009950248756218905
145,"[Rule(attribute='Weight', value=2.0), Rule(attribute='Height', value=1.0), Rule(attribute='NCP', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='FAF', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='TUE', value=1.0), Rule(attribute='MTRANS', value=3.0)]",1.0,0.014598540145985401
146,"[Rule(attribute='Weight', value=2.0), Rule(attribute='Height', value=1.0), Rule(attribute='NCP', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='FAF', value=0.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='TUE', value=0.0)]",1.0,0.007407407407407408
147,"[Rule(attribute='Weight', value=2.0), Rule(attribute='Height', value=1.0), Rule(attribute='NCP', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=0.0)]",1.0,0.007462686567164179
148,"[Rule(attribute='Weight', value=2.0), Rule(attribute='Height', value=1.0), Rule(attribute='NCP', value=1.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='FAF', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='TUE', value=0.0)]",1.0,0.022556390977443608
149,"[Rule(attribute='CAEC', value=3.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=0.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=0.0)]",1.0,0.0058823529411764705
150,"[Rule(attribute='CAEC', value=3.0), Rule(attribute='FAF', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=1.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=0.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='SCC', value=0.0)]",1.0,0.005988023952095809
151,"[Rule(attribute='CAEC', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=0.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.006024096385542169
152,"[Rule(attribute='SCC', value=1.0), Rule(attribute='TUE', value=2.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=1.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='FAF', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='CH2O', value=0.0)]",1.0,0.005917159763313609
153,"[Rule(attribute='CALC', value=1.0), Rule(attribute='TUE', value=2.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=1.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=0.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='FAF', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='CH2O', value=2.0)]",1.0,0.005952380952380952
154,"[Rule(attribute='CALC', value=1.0), Rule(attribute='NCP', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=2.0), Rule(attribute='Height', value=2.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='FAF', value=2.0), Rule(attribute='TUE', value=1.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='SCC', value=0.0)]",1.0,0.0041841004184100415
155,"[Rule(attribute='Weight', value=2.0), Rule(attribute='Height', value=1.0), Rule(attribute='NCP', value=1.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.015384615384615385
156,"[Rule(attribute='Weight', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='Age', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=0.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='FAF', value=1.0), Rule(attribute='TUE', value=0.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='SCC', value=0.0)]",1.0,0.004201680672268907
157,"[Rule(attribute='Weight', value=2.0), Rule(attribute='FAVC', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=4.0), Rule(attribute='FAF', value=2.0)]",1.0,0.0078125
158,"[Rule(attribute='Weight', value=2.0), Rule(attribute='FAVC', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=2.0), Rule(attribute='Height', value=2.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=1.0)]",1.0,0.007874015748031496
159,"[Rule(attribute='Weight', value=2.0), Rule(attribute='MTRANS', value=4.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=1.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='FAF', value=1.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='SCC', value=0.0)]",1.0,0.005025125628140704
160,"[Rule(attribute='Weight', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='Age', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=0.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='FAF', value=1.0), Rule(attribute='TUE', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='SCC', value=0.0)]",1.0,0.012658227848101266
161,"[Rule(attribute='Weight', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='Age', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=0.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='FAF', value=1.0), Rule(attribute='TUE', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='SCC', value=0.0)]",1.0,0.008547008547008548
162,"[Rule(attribute='Weight', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='Age', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=1.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='FAF', value=1.0), Rule(attribute='TUE', value=1.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='SCC', value=0.0)]",1.0,0.004310344827586207
163,"[Rule(attribute='Weight', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='Age', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.008658008658008658
164,"[Rule(attribute='Weight', value=2.0), Rule(attribute='Height', value=1.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=2.0)]",1.0,0.004366812227074236
165,"[Rule(attribute='Weight', value=2.0), Rule(attribute='Height', value=1.0), Rule(attribute='FAF', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='TUE', value=1.0), Rule(attribute='MTRANS', value=0.0)]",1.0,0.023809523809523808
166,"[Rule(attribute='Weight', value=2.0), Rule(attribute='Height', value=1.0), Rule(attribute='FAF', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='TUE', value=2.0)]",1.0,0.024390243902439025
167,"[Rule(attribute='Weight', value=2.0), Rule(attribute='Height', value=1.0), Rule(attribute='FAF', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=3.0)]",1.0,0.008333333333333333
168,"[Rule(attribute='Weight', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='Age', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0), Rule(attribute='TUE', value=1.0)]",1.0,0.0043859649122807015
169,"[Rule(attribute='Weight', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='Age', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='FAF', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='SCC', value=0.0)]",1.0,0.00881057268722467
170,"[Rule(attribute='Weight', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='Age', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Height', value=2.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.017777777777777778
171,"[Rule(attribute='Weight', value=2.0), Rule(attribute='Height', value=1.0), Rule(attribute='FAF', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='SCC', value=0.0)]",1.0,0.008403361344537815
172,"[Rule(attribute='CAEC', value=3.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=1.0)]",1.0,0.005988023952095809
173,"[Rule(attribute='Weight', value=0.0), Rule(attribute='CAEC', value=0.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=0.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.006060606060606061
174,"[Rule(attribute='CAEC', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=1.0), Rule(attribute='Weight', value=0.0), Rule(attribute='FAVC', value=0.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=2.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=0.0)]",1.0,0.006097560975609756
175,"[Rule(attribute='CAEC', value=0.0), Rule(attribute='TUE', value=2.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=1.0), Rule(attribute='Weight', value=0.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='FAF', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='SCC', value=0.0)]",1.0,0.005555555555555556
176,"[Rule(attribute='CAEC', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=1.0), Rule(attribute='Height', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=0.0)]",1.0,0.006134969325153374
177,"[Rule(attribute='Weight', value=0.0), Rule(attribute='CAEC', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=1.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.006172839506172839
178,"[Rule(attribute='Weight', value=0.0), Rule(attribute='CAEC', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=1.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.006211180124223602
179,"[Rule(attribute='CAEC', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=1.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='FAVC', value=0.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.00847457627118644
180,"[Rule(attribute='CAEC', value=0.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=1.0), Rule(attribute='Height', value=1.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=0.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=0.0)]",1.0,0.00625
181,"[Rule(attribute='CAEC', value=0.0), Rule(attribute='Height', value=1.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=1.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=3.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=0.0)]",1.0,0.004524886877828055
182,"[Rule(attribute='CAEC', value=0.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='Weight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=2.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=0.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='FAF', value=2.0)]",1.0,0.006289308176100629
183,"[Rule(attribute='CAEC', value=0.0), Rule(attribute='Gender', value=1.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=2.0), Rule(attribute='Weight', value=1.0), Rule(attribute='family_history_with_overweight', value=1.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=1.0), Rule(attribute='NCP', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='CH2O', value=0.0), Rule(attribute='SCC', value=0.0), Rule(attribute='TUE', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=0.0), Rule(attribute='FAF', value=0.0)]",1.0,0.006024096385542169
184,"[Rule(attribute='SCC', value=1.0), Rule(attribute='TUE', value=2.0), Rule(attribute='family_history_with_overweight', value=0.0), Rule(attribute='Gender', value=0.0), Rule(attribute='Age', value=0.0), Rule(attribute='Height', value=0.0), Rule(attribute='Weight', value=0.0), Rule(attribute='FAVC', value=1.0), Rule(attribute='FCVC', value=2.0), Rule(attribute='NCP', value=0.0), Rule(attribute='CAEC', value=2.0), Rule(attribute='SMOKE', value=0.0), Rule(attribute='FAF', value=1.0), Rule(attribute='CALC', value=2.0), Rule(attribute='MTRANS', value=3.0), Rule(attribute='CH2O', value=1.0)]",1.0,0.006060606060606061
